"Date","depth_mid","var_aeme","depth_from","depth_to","value","lake"
2019-09-20,9,"HYD_temp",9,9,13.93,NA
2019-09-20,9,"NIT_nnn",9,9,0.003,NA
2019-09-20,9,"NIT_tn",9,9,0.25,NA
2019-09-20,9,"PHS_frp",9,9,0.002,NA
2019-09-20,9,"PHS_tp",9,9,0.018,NA
2019-09-20,9,"ext_CHM_oxysat",9,9,73.2,NA
2019-09-20,9,"ext_NCS_tur",9,9,8.2,NA
2019-09-20,10,"HYD_temp",10,10,13.79,NA
2019-09-20,10,"ext_CHM_oxysat",10,10,69.4,NA
2019-09-20,11,"HYD_temp",11,11,13.7,NA
2019-09-20,11,"ext_CHM_oxysat",11,11,57.6,NA
2019-10-06,0,"HYD_surft",0,0,12.7440724386253,NA
2019-10-29,0,"CHM_oxy",0,0,11.41,NA
2019-10-29,0,"CHM_ph",0,0,7.5,NA
2019-10-29,0,"HYD_temp",0,0,17.16,NA
2019-10-29,0,"NIT_amm",0,0,0,NA
2019-10-29,0,"NIT_tn",0,0,0.27,NA
2019-10-29,0,"PHS_tp",0,0,0.018,NA
2019-10-29,0,"PHY_cyano",0,0,0.004,NA
2019-10-29,0,"PHY_tchla",0,0,12.3,NA
2019-10-29,0,"ext_CHM_oxysat",0,0,118.6,NA
2019-10-29,0,"ext_NCS_tur",0,0,7.35,NA
2019-10-29,1,"CHM_oxy",1,1,10.46,NA
2019-10-29,1,"HYD_temp",1,1,16.47,NA
2019-10-29,1,"ext_CHM_oxysat",1,1,107.1,NA
2019-10-29,1,"ext_NCS_tur",1,1,6.63,NA
2019-10-29,2,"CHM_oxy",2,2,9.84,NA
2019-10-29,2,"HYD_temp",2,2,16.23,NA
2019-10-29,2,"ext_CHM_oxysat",2,2,100.2,NA
2019-10-29,2,"ext_NCS_tur",2,2,6.44,NA
2019-10-29,3,"CHM_oxy",3,3,9.41,NA
2019-10-29,3,"HYD_temp",3,3,15.65,NA
2019-10-29,3,"NCS_tss",3,3,4,NA
2019-10-29,3,"NIT_amm",3,3,0.005,NA
2019-10-29,3,"NIT_nnn",3,3,0.002,NA
2019-10-29,3,"NIT_tn",3,3,0.27,NA
2019-10-29,3,"PHS_frp",3,3,0.002,NA
2019-10-29,3,"PHS_tp",3,3,0.018,NA
2019-10-29,3,"PHY_tchla",3,3,12.3,NA
2019-10-29,3,"ext_CHM_oxysat",3,3,94.7,NA
2019-10-29,3,"ext_NCS_tur",3,3,6.685,NA
2019-10-29,4,"CHM_oxy",4,4,9.37,NA
2019-10-29,4,"HYD_temp",4,4,15.62,NA
2019-10-29,4,"ext_CHM_oxysat",4,4,94.2,NA
2019-10-29,4,"ext_NCS_tur",4,4,6.72,NA
2019-10-29,5,"CHM_oxy",5,5,9.07,NA
2019-10-29,5,"HYD_temp",5,5,15.4,NA
2019-10-29,5,"ext_CHM_oxysat",5,5,90.8,NA
2019-10-29,5,"ext_NCS_tur",5,5,6.76,NA
2019-10-29,6,"CHM_oxy",6,6,8.82,NA
2019-10-29,6,"HYD_temp",6,6,15.24,NA
2019-10-29,6,"ext_CHM_oxysat",6,6,88,NA
2019-10-29,6,"ext_NCS_tur",6,6,6.79,NA
2019-10-29,7,"CHM_oxy",7,7,8.62,NA
2019-10-29,7,"HYD_temp",7,7,15.12,NA
2019-10-29,7,"ext_CHM_oxysat",7,7,85.7,NA
2019-10-29,7,"ext_NCS_tur",7,7,6.92,NA
2019-10-29,8,"CHM_oxy",8,8,8.05,NA
2019-10-29,8,"HYD_temp",8,8,15.01,NA
2019-10-29,8,"ext_CHM_oxysat",8,8,79.9,NA
2019-10-29,8,"ext_NCS_tur",8,8,7.18,NA
2019-10-29,9,"CHM_oxy",9,9,8.23,NA
2019-10-29,9,"HYD_temp",9,9,14.98,NA
2019-10-29,9,"NCS_tss",9,9,3,NA
2019-10-29,9,"NIT_nnn",9,9,0.003,NA
2019-10-29,9,"NIT_tn",9,9,0.23,NA
2019-10-29,9,"PHS_frp",9,9,0.005,NA
2019-10-29,9,"PHS_tp",9,9,0.016,NA
2019-10-29,9,"ext_CHM_oxysat",9,9,81.6,NA
2019-10-29,9,"ext_NCS_tur",9,9,7.13,NA
2019-10-29,10,"CHM_oxy",10,10,8.19,NA
2019-10-29,10,"HYD_temp",10,10,14.96,NA
2019-10-29,10,"ext_CHM_oxysat",10,10,81.2,NA
2019-10-29,10,"ext_NCS_tur",10,10,7.13,NA
2019-10-29,11,"CHM_oxy",11,11,7.62,NA
2019-10-29,11,"HYD_temp",11,11,14.93,NA
2019-10-29,11,"ext_CHM_oxysat",11,11,75.5,NA
2019-10-29,11,"ext_NCS_tur",11,11,7.71,NA
2019-11-07,0,"HYD_surft",0,0,29.2839210449749,NA
2019-11-14,0,"HYD_surft",0,0,18.4476795338056,NA
2019-11-30,0,"HYD_surft",0,0,27.3542723447258,NA
2019-12-11,0,"CHM_oxy",0,0,9.7,NA
2019-12-11,0,"CHM_ph",0,0,7.36,NA
2019-12-11,0,"HYD_temp",0,0,23.6,NA
2019-12-11,0,"NIT_amm",0,0,0,NA
2019-12-11,0,"NIT_tn",0,0,0.21,NA
2019-12-11,0,"PHS_tp",0,0,0.014,NA
2019-12-11,0,"PHY_tchla",0,0,13.3,NA
2019-12-11,0,"RAD_secchi",0,0,2.1,NA
2019-12-11,0,"ext_CHM_oxysat",0,0,114.5,NA
2019-12-11,0,"ext_NCS_tur",0,0,3.76,NA
2019-12-11,1,"CHM_oxy",1,1,9.25,NA
2019-12-11,1,"HYD_temp",1,1,22.74,NA
2019-12-11,1,"ext_CHM_oxysat",1,1,107.4,NA
2019-12-11,1,"ext_NCS_tur",1,1,2.76,NA
2019-12-11,2,"CHM_oxy",2,2,9.04,NA
2019-12-11,2,"HYD_temp",2,2,22.56,NA
2019-12-11,2,"ext_CHM_oxysat",2,2,104.6,NA
2019-12-11,2,"ext_NCS_tur",2,2,2.92,NA
2019-12-11,3,"CHM_oxy",3,3,6.84,NA
2019-12-11,3,"HYD_temp",3,3,22.03,NA
2019-12-11,3,"NCS_tss",3,3,3,NA
2019-12-11,3,"NIT_nnn",3,3,0.001,NA
2019-12-11,3,"NIT_tn",3,3,0.21,NA
2019-12-11,3,"PHS_frp",3,3,0.002,NA
2019-12-11,3,"PHS_tp",3,3,0.014,NA
2019-12-11,3,"PHY_tchla",3,3,13.3,NA
2019-12-11,3,"ext_CHM_oxysat",3,3,78.3,NA
2019-12-11,3,"ext_NCS_tur",3,3,2.895,NA
2019-12-11,4,"CHM_oxy",4,4,3.11,NA
2019-12-11,4,"HYD_temp",4,4,19.79,NA
2019-12-11,4,"ext_CHM_oxysat",4,4,34.1,NA
2019-12-11,4,"ext_NCS_tur",4,4,3.83,NA
2019-12-11,5,"CHM_oxy",5,5,0.84,NA
2019-12-11,5,"HYD_temp",5,5,17.97,NA
2019-12-11,5,"ext_CHM_oxysat",5,5,8.9,NA
2019-12-11,5,"ext_NCS_tur",5,5,4.02,NA
2019-12-11,6,"CHM_oxy",6,6,0.11,NA
2019-12-11,6,"HYD_temp",6,6,17.32,NA
2019-12-11,6,"ext_CHM_oxysat",6,6,1.1,NA
2019-12-11,6,"ext_NCS_tur",6,6,3.72,NA
2019-12-11,7,"CHM_oxy",7,7,0.07,NA
2019-12-11,7,"HYD_temp",7,7,16.7,NA
2019-12-11,7,"ext_CHM_oxysat",7,7,0.8,NA
2019-12-11,7,"ext_NCS_tur",7,7,2.93,NA
2019-12-11,8,"CHM_oxy",8,8,0.06,NA
2019-12-11,8,"HYD_temp",8,8,16.37,NA
2019-12-11,8,"ext_CHM_oxysat",8,8,0.6,NA
2019-12-11,8,"ext_NCS_tur",8,8,3.15,NA
2019-12-11,9,"HYD_temp",9,9,16.01,NA
2019-12-11,9,"NCS_tss",9,9,6,NA
2019-12-11,9,"NIT_amm",9,9,0.005,NA
2019-12-11,9,"NIT_tn",9,9,0.24,NA
2019-12-11,9,"PHS_tp",9,9,0.016,NA
2019-12-11,9,"ext_CHM_oxysat",9,9,0.4,NA
2019-12-11,9,"ext_NCS_tur",9,9,4.9,NA
2019-12-11,10,"CHM_oxy",10,10,0.04,NA
2019-12-11,10,"HYD_temp",10,10,15.85,NA
2019-12-11,10,"ext_NCS_tur",10,10,3.53,NA
2019-12-11,11,"HYD_temp",11,11,15.7,NA
2019-12-11,11,"ext_NCS_tur",11,11,3.9,NA
2020-01-10,0,"HYD_surft",0,0,22.1016657770282,NA
2020-01-17,0,"HYD_surft",0,0,24.7749247737046,NA
2020-01-24,0,"CHM_oxy",0,0,10.315,NA
2020-01-24,0,"CHM_ph",0,0,7.91,NA
2020-01-24,0,"HYD_temp",0,0,24.56,NA
2020-01-24,0,"NIT_amm",0,0,0,NA
2020-01-24,0,"NIT_tn",0,0,0.23,NA
2020-01-24,0,"PHS_tp",0,0,0.017,NA
2020-01-24,0,"PHY_cyano",0,0,0.006,NA
2020-01-24,0,"PHY_tchla",0,0,17,NA
2020-01-24,0,"ext_CHM_oxysat",0,0,123.9,NA
2020-01-24,0,"ext_NCS_tur",0,0,1.18,NA
2020-01-24,1,"CHM_oxy",1,1,10.32,NA
2020-01-24,1,"HYD_temp",1,1,24.3,NA
2020-01-24,1,"NCS_tss",1,1,5,NA
2020-01-24,1,"NIT_amm",1,1,0.005,NA
2020-01-24,1,"NIT_nnn",1,1,0.001,NA
2020-01-24,1,"NIT_tn",1,1,0.23,NA
2020-01-24,1,"PHS_frp",1,1,0.004,NA
2020-01-24,1,"PHS_tp",1,1,0.017,NA
2020-01-24,1,"PHY_tchla",1,1,17,NA
2020-01-24,1,"ext_CHM_oxysat",1,1,123.4,NA
2020-01-24,1,"ext_NCS_tur",1,1,2.455,NA
2020-01-24,2,"CHM_oxy",2,2,10.21,NA
2020-01-24,2,"HYD_temp",2,2,24.14,NA
2020-01-24,2,"ext_CHM_oxysat",2,2,121.7,NA
2020-01-24,2,"ext_NCS_tur",2,2,1.64,NA
2020-01-24,3,"CHM_oxy",3,3,8.8,NA
2020-01-24,3,"HYD_temp",3,3,23.07,NA
2020-01-24,3,"ext_CHM_oxysat",3,3,102.8,NA
2020-01-24,3,"ext_NCS_tur",3,3,1.88,NA
2020-01-24,4,"CHM_oxy",4,4,4.52,NA
2020-01-24,4,"HYD_temp",4,4,21.17,NA
2020-01-24,4,"ext_CHM_oxysat",4,4,50.9,NA
2020-01-24,4,"ext_NCS_tur",4,4,2.68,NA
2020-01-24,5,"CHM_oxy",5,5,2.51,NA
2020-01-24,5,"HYD_temp",5,5,19.96,NA
2020-01-24,5,"ext_CHM_oxysat",5,5,27.6,NA
2020-01-24,5,"ext_NCS_tur",5,5,2.92,NA
2020-01-24,6,"CHM_oxy",6,6,1.14,NA
2020-01-24,6,"HYD_temp",6,6,19.39,NA
2020-01-24,6,"ext_CHM_oxysat",6,6,12.3,NA
2020-01-24,6,"ext_NCS_tur",6,6,2.73,NA
2020-01-24,7,"CHM_oxy",7,7,0,NA
2020-01-24,7,"HYD_temp",7,7,19.13,NA
2020-01-24,7,"NCS_tss",7,7,3,NA
2020-01-24,7,"NIT_amm",7,7,0.24,NA
2020-01-24,7,"NIT_nnn",7,7,0.003,NA
2020-01-24,7,"NIT_tn",7,7,0.59,NA
2020-01-24,7,"PHS_frp",7,7,0.018,NA
2020-01-24,7,"PHS_tp",7,7,0.049,NA
2020-01-24,7,"ext_CHM_oxysat",7,7,0,NA
2020-01-24,7,"ext_NCS_tur",7,7,2.17,NA
2020-01-24,8,"HYD_temp",8,8,18.56,NA
2020-01-24,8,"ext_NCS_tur",8,8,1.86,NA
2020-01-24,9,"HYD_temp",9,9,18,NA
2020-01-24,9,"ext_NCS_tur",9,9,2.3,NA
2020-01-24,10,"HYD_temp",10,10,17.25,NA
2020-01-24,10,"ext_NCS_tur",10,10,3.61,NA
2020-01-24,11,"HYD_temp",11,11,16.85,NA
2020-01-24,11,"ext_NCS_tur",11,11,4.87,NA
2020-01-26,0,"HYD_surft",0,0,29.9638890407467,NA
2020-02-02,0,"HYD_surft",0,0,29.4646439579428,NA
2020-02-11,0,"HYD_surft",0,0,25.1487624169449,NA
2020-03-04,0,"CHM_oxy",0,0,8.65,NA
2020-03-04,0,"CHM_ph",0,0,7.29,NA
2020-03-04,0,"HYD_temp",0,0,22.81,NA
2020-03-04,0,"NIT_amm",0,0,0,NA
2020-03-04,0,"NIT_tn",0,0,0.2,NA
2020-03-04,0,"PHS_tp",0,0,0.014,NA
2020-03-04,0,"PHY_cyano",0,0,0.002,NA
2020-03-04,0,"PHY_tchla",0,0,4.1,NA
2020-03-04,0,"ext_CHM_oxysat",0,0,100.4,NA
2020-03-04,0,"ext_NCS_tur",0,0,14.85,NA
2020-03-04,1,"CHM_oxy",1,1,7.64,NA
2020-03-04,1,"HYD_temp",1,1,23.84,NA
2020-03-04,1,"NCS_tss",1,1,4,NA
2020-03-04,1,"NIT_amm",1,1,0.005,NA
2020-03-04,1,"NIT_nnn",1,1,0.001,NA
2020-03-04,1,"NIT_tn",1,1,0.2,NA
2020-03-04,1,"PHS_frp",1,1,0.002,NA
2020-03-04,1,"PHS_tp",1,1,0.014,NA
2020-03-04,1,"PHY_tchla",1,1,4.1,NA
2020-03-04,1,"ext_CHM_oxysat",1,1,90.6,NA
2020-03-04,1,"ext_NCS_tur",1,1,1.435,NA
2020-03-04,2,"CHM_oxy",2,2,7.62,NA
2020-03-04,2,"HYD_temp",2,2,23.83,NA
2020-03-04,2,"ext_CHM_oxysat",2,2,90.2,NA
2020-03-04,2,"ext_NCS_tur",2,2,1.4,NA
2020-03-04,3,"CHM_oxy",3,3,7.57,NA
2020-03-04,3,"HYD_temp",3,3,23.82,NA
2020-03-04,3,"ext_CHM_oxysat",3,3,89.6,NA
2020-03-04,3,"ext_NCS_tur",3,3,1.28,NA
2020-03-04,4,"CHM_oxy",4,4,7.36,NA
2020-03-04,4,"HYD_temp",4,4,23.75,NA
2020-03-04,4,"ext_CHM_oxysat",4,4,87,NA
2020-03-04,4,"ext_NCS_tur",4,4,1.38,NA
2020-03-04,5,"CHM_oxy",5,5,6.67,NA
2020-03-04,5,"HYD_temp",5,5,23.56,NA
2020-03-04,5,"ext_CHM_oxysat",5,5,78.7,NA
2020-03-04,5,"ext_NCS_tur",5,5,1.61,NA
2020-03-04,6,"CHM_oxy",6,6,2,NA
2020-03-04,6,"HYD_temp",6,6,22.74,NA
2020-03-04,6,"ext_CHM_oxysat",6,6,23.2,NA
2020-03-04,6,"ext_NCS_tur",6,6,1.85,NA
2020-03-04,7,"CHM_oxy",7,7,0.17,NA
2020-03-04,7,"HYD_temp",7,7,20.57,NA
2020-03-04,7,"ext_CHM_oxysat",7,7,1.8,NA
2020-03-04,7,"ext_NCS_tur",7,7,2.11,NA
2020-03-04,8,"CHM_oxy",8,8,0.12,NA
2020-03-04,8,"HYD_temp",8,8,18.36,NA
2020-03-04,8,"ext_CHM_oxysat",8,8,1.2,NA
2020-03-04,8,"ext_NCS_tur",8,8,1.53,NA
2020-03-04,9,"CHM_oxy",9,9,0.11,NA
2020-03-04,9,"HYD_temp",9,9,17.83,NA
2020-03-04,9,"NCS_tss",9,9,5,NA
2020-03-04,9,"NIT_tn",9,9,0.22,NA
2020-03-04,9,"PHS_frp",9,9,0.003,NA
2020-03-04,9,"ext_CHM_oxysat",9,9,1.1,NA
2020-03-04,9,"ext_NCS_tur",9,9,2.895,NA
2020-03-04,10,"CHM_oxy",10,10,0.1,NA
2020-03-04,10,"HYD_temp",10,10,17.49,NA
2020-03-04,10,"ext_NCS_tur",10,10,2.56,NA
2020-03-04,11,"HYD_temp",11,11,17,NA
2020-03-04,11,"ext_CHM_oxysat",11,11,1,NA
2020-03-04,11,"ext_NCS_tur",11,11,3.35,NA
2020-03-04,12,"CHM_oxy",12,12,0.14,NA
2020-03-04,12,"HYD_temp",12,12,16.77,NA
2020-03-04,12,"ext_CHM_oxysat",12,12,1.4,NA
2020-03-04,12,"ext_NCS_tur",12,12,24.01,NA
2020-03-14,0,"HYD_surft",0,0,24.084071655274,NA
2020-05-08,0,"HYD_surft",0,0,16.3146534261678,NA
2020-05-17,0,"HYD_surft",0,0,15.3077559170266,NA
2020-06-11,0,"CHM_oxy",0,0,10.25,NA
2020-06-11,0,"CHM_ph",0,0,7.49,NA
2020-06-11,0,"HYD_temp",0,0,14.865,NA
2020-06-11,0,"NIT_amm",0,0,0,NA
2020-06-11,0,"NIT_tn",0,0,0.175,NA
2020-06-11,0,"PHS_tp",0,0,0.007,NA
2020-06-11,0,"PHY_cyano",0,0,0.009,NA
2020-06-11,0,"PHY_tchla",0,0,6,NA
2020-06-11,0,"ext_CHM_oxysat",0,0,101.4,NA
2020-06-11,0,"ext_NCS_tur",0,0,1.435,NA
2020-06-11,1,"CHM_oxy",1,1,9.96,NA
2020-06-11,1,"HYD_temp",1,1,14.63,NA
2020-06-11,1,"ext_CHM_oxysat",1,1,98.1,NA
2020-06-11,1,"ext_NCS_tur",1,1,1.5,NA
2020-06-11,2,"CHM_oxy",2,2,9.56,NA
2020-06-11,2,"HYD_temp",2,2,14.46,NA
2020-06-11,2,"ext_CHM_oxysat",2,2,93.8,NA
2020-06-11,2,"ext_NCS_tur",2,2,1.51,NA
2020-06-11,3,"CHM_oxy",3,3,9.4,NA
2020-06-11,3,"HYD_temp",3,3,14.44,NA
2020-06-11,3,"NCS_tss",3,3,3,NA
2020-06-11,3,"NIT_amm",3,3,0.005,NA
2020-06-11,3,"NIT_nnn",3,3,0.001,NA
2020-06-11,3,"NIT_tn",3,3,0.175,NA
2020-06-11,3,"PHS_frp",3,3,0.002,NA
2020-06-11,3,"PHS_tp",3,3,0.007,NA
2020-06-11,3,"PHY_tchla",3,3,6,NA
2020-06-11,3,"ext_CHM_oxysat",3,3,92.2,NA
2020-06-11,3,"ext_NCS_tur",3,3,1.495,NA
2020-06-11,4,"CHM_oxy",4,4,9.42,NA
2020-06-11,4,"HYD_temp",4,4,14.42,NA
2020-06-11,4,"ext_CHM_oxysat",4,4,92.3,NA
2020-06-11,5,"CHM_oxy",5,5,9.48,NA
2020-06-11,5,"ext_CHM_oxysat",5,5,92.8,NA
2020-06-11,6,"HYD_temp",6,6,14.41,NA
2020-06-11,6,"ext_CHM_oxysat",6,6,92.9,NA
2020-06-11,6,"ext_NCS_tur",6,6,1.57,NA
2020-06-11,7,"CHM_oxy",7,7,9.53,NA
2020-06-11,7,"ext_CHM_oxysat",7,7,93.4,NA
2020-06-11,7,"ext_NCS_tur",7,7,1.53,NA
2020-06-11,8,"CHM_oxy",8,8,9.54,NA
2020-06-11,8,"HYD_temp",8,8,14.4,NA
2020-06-11,9,"CHM_oxy",9,9,9.52,NA
2020-06-11,9,"HYD_temp",9,9,14.39,NA
2020-06-11,9,"ext_CHM_oxysat",9,9,93.3,NA
2020-06-11,9,"ext_NCS_tur",9,9,1.47,NA
2020-06-11,10,"CHM_oxy",10,10,9.21,NA
2020-06-11,10,"HYD_temp",10,10,14.38,NA
2020-06-11,10,"NIT_tn",10,10,0.181,NA
2020-06-11,10,"PHS_tp",10,10,0.011,NA
2020-06-11,10,"ext_CHM_oxysat",10,10,90.2,NA
2020-06-11,10,"ext_NCS_tur",10,10,1.595,NA
2020-06-11,11,"CHM_oxy",11,11,8.86,NA
2020-06-11,11,"HYD_temp",11,11,14.37,NA
2020-06-11,11,"ext_CHM_oxysat",11,11,86.8,NA
2020-06-11,11,"ext_NCS_tur",11,11,1.8,NA
2020-06-11,12,"CHM_oxy",12,12,8.92,NA
2020-06-11,12,"ext_CHM_oxysat",12,12,87.3,NA
2020-06-11,12,"ext_NCS_tur",12,12,1.87,NA
2020-07-06,0,"CHM_oxy",0,0,9.46,NA
2020-07-06,0,"CHM_ph",0,0,7.12,NA
2020-07-06,0,"HYD_temp",0,0,12.865,NA
2020-07-06,0,"NIT_amm",0,0,0,NA
2020-07-06,0,"NIT_tn",0,0,0.25,NA
2020-07-06,0,"PHS_tp",0,0,0.014,NA
2020-07-06,0,"PHY_cyano",0,0,0.00366666666666667,NA
2020-07-06,0,"PHY_tchla",0,0,7.1,NA
2020-07-06,0,"RAD_secchi",0,0,2.04,NA
2020-07-06,0,"ext_CHM_oxysat",0,0,89.55,NA
2020-07-06,0,"ext_NCS_tur",0,0,9.085,NA
2020-07-06,1,"CHM_oxy",1,1,9.31,NA
2020-07-06,1,"HYD_temp",1,1,12.81,NA
2020-07-06,1,"ext_CHM_oxysat",1,1,88.1,NA
2020-07-06,1,"ext_NCS_tur",1,1,9.11,NA
2020-07-06,2,"CHM_oxy",2,2,9.26,NA
2020-07-06,2,"HYD_temp",2,2,12.79,NA
2020-07-06,2,"ext_CHM_oxysat",2,2,87.5,NA
2020-07-06,2,"ext_NCS_tur",2,2,9.08,NA
2020-07-06,3,"CHM_oxy",3,3,9.23,NA
2020-07-06,3,"HYD_temp",3,3,12.78,NA
2020-07-06,3,"NCS_tss",3,3,6,NA
2020-07-06,3,"NIT_amm",3,3,0.005,NA
2020-07-06,3,"NIT_nnn",3,3,0.004,NA
2020-07-06,3,"NIT_tn",3,3,0.25,NA
2020-07-06,3,"PHS_frp",3,3,0.001,NA
2020-07-06,3,"PHS_tp",3,3,0.014,NA
2020-07-06,3,"PHY_tchla",3,3,7.1,NA
2020-07-06,3,"ext_CHM_oxysat",3,3,87.3,NA
2020-07-06,3,"ext_NCS_tur",3,3,9.615,NA
2020-07-06,4,"CHM_oxy",4,4,9.22,NA
2020-07-06,4,"ext_CHM_oxysat",4,4,87.1,NA
2020-07-06,4,"ext_NCS_tur",4,4,9.09,NA
2020-07-06,5,"CHM_oxy",5,5,9.21,NA
2020-07-06,5,"ext_CHM_oxysat",5,5,87,NA
2020-07-06,6,"CHM_oxy",6,6,9.2,NA
2020-07-06,6,"ext_CHM_oxysat",6,6,86.9,NA
2020-07-06,7,"CHM_oxy",7,7,9.18,NA
2020-07-06,7,"ext_CHM_oxysat",7,7,86.8,NA
2020-07-06,7,"ext_NCS_tur",7,7,9.14,NA
2020-07-06,8,"CHM_oxy",8,8,9.16,NA
2020-07-06,8,"ext_CHM_oxysat",8,8,86.5,NA
2020-07-06,8,"ext_NCS_tur",8,8,9.19,NA
2020-07-06,9,"CHM_oxy",9,9,9.14,NA
2020-07-06,9,"NIT_tn",9,9,0.24,NA
2020-07-06,9,"PHS_frp",9,9,0.002,NA
2020-07-06,9,"PHS_tp",9,9,0.019,NA
2020-07-06,9,"ext_CHM_oxysat",9,9,86.4,NA
2020-07-06,9,"ext_NCS_tur",9,9,9.78,NA
2020-07-06,10,"CHM_oxy",10,10,9.12,NA
2020-07-06,10,"ext_CHM_oxysat",10,10,86.2,NA
2020-07-06,10,"ext_NCS_tur",10,10,9.45,NA
2020-07-06,11,"CHM_oxy",11,11,9.1,NA
2020-07-06,11,"ext_CHM_oxysat",11,11,86,NA
2020-07-06,11,"ext_NCS_tur",11,11,9.06,NA
2020-07-06,12,"CHM_oxy",12,12,9.09,NA
2020-07-06,12,"ext_CHM_oxysat",12,12,85.9,NA
2020-07-06,12,"ext_NCS_tur",12,12,9.05,NA
2020-07-20,0,"HYD_surft",0,0,12.7110688193791,NA
2020-08-21,0,"HYD_surft",0,0,13.1357950452067,NA
2020-08-28,0,"HYD_surft",0,0,12.7176144345848,NA
2020-09-01,0,"CHM_oxy",0,0,10.25,NA
2020-09-01,0,"CHM_ph",0,0,7.19,NA
2020-09-01,0,"HYD_temp",0,0,13.59,NA
2020-09-01,0,"NIT_amm",0,0,0,NA
2020-09-01,0,"NIT_tn",0,0,0.21,NA
2020-09-01,0,"PHS_tp",0,0,0.018,NA
2020-09-01,0,"PHY_cyano",0,0,0.0146666666666667,NA
2020-09-01,0,"PHY_tchla",0,0,10.6,NA
2020-09-01,0,"RAD_secchi",0,0,1.1,NA
2020-09-01,0,"ext_CHM_oxysat",0,0,98.6,NA
2020-09-01,0,"ext_NCS_tur",0,0,6.56,NA
2020-09-01,1,"CHM_oxy",1,1,10.24,NA
2020-09-01,1,"HYD_temp",1,1,13.58,NA
2020-09-01,1,"ext_CHM_oxysat",1,1,98.5,NA
2020-09-01,1,"ext_NCS_tur",1,1,6.6,NA
2020-09-01,2,"CHM_oxy",2,2,10.23,NA
2020-09-01,2,"HYD_temp",2,2,13.56,NA
2020-09-01,2,"ext_CHM_oxysat",2,2,98.4,NA
2020-09-01,2,"ext_NCS_tur",2,2,6.54,NA
2020-09-01,3,"CHM_oxy",3,3,10.22,NA
2020-09-01,3,"HYD_temp",3,3,13.54,NA
2020-09-01,3,"NCS_tss",3,3,4,NA
2020-09-01,3,"NIT_amm",3,3,0.005,NA
2020-09-01,3,"NIT_nnn",3,3,0.001,NA
2020-09-01,3,"NIT_tn",3,3,0.21,NA
2020-09-01,3,"PHS_frp",3,3,0.002,NA
2020-09-01,3,"PHS_tp",3,3,0.018,NA
2020-09-01,3,"PHY_tchla",3,3,10.6,NA
2020-09-01,3,"ext_CHM_oxysat",3,3,98.2,NA
2020-09-01,3,"ext_NCS_tur",3,3,6.575,NA
2020-09-01,4,"CHM_oxy",4,4,10.21,NA
2020-09-01,4,"HYD_temp",4,4,13.53,NA
2020-09-01,4,"ext_CHM_oxysat",4,4,98.1,NA
2020-09-01,5,"CHM_oxy",5,5,10.19,NA
2020-09-01,5,"HYD_temp",5,5,13.49,NA
2020-09-01,5,"ext_CHM_oxysat",5,5,97.8,NA
2020-09-01,6,"CHM_oxy",6,6,10.17,NA
2020-09-01,6,"HYD_temp",6,6,13.48,NA
2020-09-01,6,"ext_CHM_oxysat",6,6,97.6,NA
2020-09-01,6,"ext_NCS_tur",6,6,6.58,NA
2020-09-01,7,"CHM_oxy",7,7,10.12,NA
2020-09-01,7,"HYD_temp",7,7,13.41,NA
2020-09-01,7,"ext_CHM_oxysat",7,7,96.9,NA
2020-09-01,8,"CHM_oxy",8,8,10.05,NA
2020-09-01,8,"HYD_temp",8,8,13.39,NA
2020-09-01,8,"ext_CHM_oxysat",8,8,96.2,NA
2020-09-01,8,"ext_NCS_tur",8,8,6.66,NA
2020-09-01,9,"CHM_oxy",9,9,9.19,NA
2020-09-01,9,"HYD_temp",9,9,13.12,NA
2020-09-01,9,"NIT_tn",9,9,0.23,NA
2020-09-01,9,"PHS_tp",9,9,0.02,NA
2020-09-01,9,"ext_CHM_oxysat",9,9,87.5,NA
2020-09-01,9,"ext_NCS_tur",9,9,7.35,NA
2020-09-01,10,"CHM_oxy",10,10,8.74,NA
2020-09-01,10,"HYD_temp",10,10,12.99,NA
2020-09-01,10,"ext_CHM_oxysat",10,10,82.9,NA
2020-09-01,10,"ext_NCS_tur",10,10,7.42,NA
2020-09-01,11,"CHM_oxy",11,11,8.88,NA
2020-09-01,11,"HYD_temp",11,11,12.97,NA
2020-09-01,11,"ext_CHM_oxysat",11,11,84.2,NA
2020-09-01,11,"ext_NCS_tur",11,11,7.27,NA
2020-09-01,12,"CHM_oxy",12,12,7.86,NA
2020-09-01,12,"HYD_temp",12,12,12.94,NA
2020-09-01,12,"ext_CHM_oxysat",12,12,74.5,NA
2020-09-01,12,"ext_NCS_tur",12,12,8.78,NA
2020-09-22,0,"HYD_surft",0,0,16.6136510505528,NA
2020-09-29,0,"HYD_surft",0,0,14.1772440410034,NA
2020-10-08,0,"CHM_oxy",0,0,10.095,NA
2020-10-08,0,"CHM_ph",0,0,7.7,NA
2020-10-08,0,"HYD_temp",0,0,17.035,NA
2020-10-08,0,"NIT_amm",0,0,0,NA
2020-10-08,0,"NIT_tn",0,0,0.187,NA
2020-10-08,0,"PHS_tp",0,0,0.013,NA
2020-10-08,0,"PHY_cyano",0,0,0.0116666666666667,NA
2020-10-08,0,"PHY_tchla",0,0,6.8,NA
2020-10-08,0,"RAD_secchi",0,0,2.1,NA
